# DISTANCE:     AVE_GOFR:        ERROR:
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562 0.000669448 0.000226718
    0.936212   0.0224498 0.000999277
    0.961861     0.17353   0.0046572
    0.987511    0.591838  0.00747244
     1.01316     1.25494  0.00545633
     1.03881     1.88614   0.0144663
     1.06446     2.34796   0.0223768
     1.09011     2.56248  0.00612451
     1.11576     2.54866   0.0139088
     1.14141     2.36939   0.0236868
     1.16706     2.15122   0.0190336
     1.19271     1.93444  0.00623829
     1.21836     1.74558  0.00842092
     1.24401     1.52963   0.0243155
     1.26966     1.36268   0.0155057
     1.29531      1.2377  0.00750695
     1.32096     1.11045   0.0156213
     1.34661     1.02063   0.0193387
     1.37226     0.94647  0.00717069
     1.39791    0.873684  0.00667841
     1.42355    0.808151  0.00742847
      1.4492    0.773246  0.00885439
     1.47485    0.746599  0.00698744
      1.5005    0.721435  0.00803006
     1.52615    0.697352  0.00688747
      1.5518    0.688521  0.00880325
     1.57745     0.68006  0.00571676
      1.6031    0.677504  0.00360341
     1.62875    0.689727   0.0112171
      1.6544     0.68952  0.00815973
     1.68005    0.711512  0.00638689
      1.7057    0.746966  0.00460544
     1.73135    0.769543   0.0051074
       1.757    0.784676  0.00698904
     1.78265     0.81341  0.00871664
      1.8083    0.846183   0.0124255
     1.83395    0.882903  0.00977385
      1.8596    0.933953  0.00362935
     1.88525     0.97075  0.00621075
      1.9109     1.02764  0.00649749
     1.93655     1.05829  0.00885127
      1.9622     1.10399  0.00663066
     1.98785     1.13263   0.0114202
      2.0135     1.15938  0.00423472
     2.03915     1.19033  0.00467754
      2.0648     1.20721  0.00883212
     2.09045     1.22477  0.00849167
      2.1161     1.21042   0.0127195
     2.14174     1.19425  0.00784169
     2.16739     1.17614  0.00503296
     2.19304     1.16242   0.0147978
     2.21869     1.14204   0.0130446
     2.24434       1.114  0.00741872
     2.26999     1.07733  0.00975665
     2.29564      1.0556  0.00333816
     2.32129     1.03529  0.00634318
     2.34694     1.00768   0.0075826
     2.37259    0.973189  0.00384787
     2.39824    0.966433  0.00434422
     2.42389    0.942182  0.00644381
     2.44954    0.924263   0.0073961
     2.47519    0.921367  0.00908639
     2.50084    0.912648  0.00376024
     2.52649    0.911278  0.00635421
     2.55214    0.897786  0.00725249
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562 0.000703073 0.000191409
    0.936212   0.0225335 0.000836231
    0.961861    0.174923  0.00408397
    0.987511    0.590437  0.00635702
     1.01316     1.25355  0.00472142
     1.03881      1.8878   0.0121495
     1.06446     2.36554    0.024602
     1.09011     2.56791   0.0071137
     1.11576     2.55396    0.012562
     1.14141     2.38212   0.0229058
     1.16706     2.15833   0.0171363
     1.19271     1.92947   0.0069038
     1.21836     1.73777   0.0099991
     1.24401     1.53089   0.0202952
     1.26966      1.3689   0.0141133
     1.29531     1.23869  0.00632041
     1.32096     1.10025   0.0160049
     1.34661     1.01511   0.0168844
     1.37226    0.942267  0.00710141
     1.39791    0.865632  0.00921959
     1.42355    0.804501  0.00703037
      1.4492    0.775577  0.00767926
     1.47485    0.738421  0.00946788
      1.5005    0.715509  0.00860501
     1.52615     0.69422  0.00641213
      1.5518    0.687626  0.00738131
     1.57745    0.677204  0.00543093
      1.6031    0.672734  0.00528952
     1.62875    0.683131    0.011119
      1.6544    0.688349  0.00688339
     1.68005    0.714329  0.00591096
      1.7057     0.74687  0.00383887
     1.73135    0.772383  0.00498373
       1.757    0.785477  0.00586992
     1.78265    0.815476  0.00750467
      1.8083     0.85312   0.0121376
     1.83395    0.893105   0.0123722
      1.8596     0.94542   0.0108959
     1.88525    0.981493   0.0110888
      1.9109     1.03085    0.006158
     1.93655     1.06173  0.00801699
      1.9622     1.10416  0.00552753
     1.98785     1.13542  0.00985145
      2.0135      1.1635  0.00515623
     2.03915     1.18815  0.00437339
      2.0648     1.20658  0.00738256
     2.09045     1.22416  0.00709769
      2.1161     1.21675   0.0120725
     2.14174     1.19861  0.00764859
     2.16739     1.17355  0.00481572
     2.19304     1.15821   0.0129166
     2.21869     1.13761   0.0115969
     2.24434     1.10851  0.00795754
     2.26999     1.07196  0.00949551
     2.29564     1.05067  0.00528972
     2.32129     1.02758  0.00880112
     2.34694     0.99969  0.00964832
     2.37259    0.973809  0.00325615
     2.39824    0.964318  0.00410314
     2.42389     0.93834  0.00641355
     2.44954    0.924229   0.0061635
     2.47519    0.921124  0.00757525
     2.50084    0.911023  0.00346695
     2.52649    0.906821   0.0066773
     2.55214    0.898532  0.00608193
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562 0.000838448 0.000206459
    0.936212   0.0229521 0.000814843
    0.961861    0.175971  0.00363241
    0.987511    0.583709  0.00827585
     1.01316     1.24441  0.00938228
     1.03881     1.89176   0.0110404
     1.06446      2.3684   0.0212535
     1.09011     2.56988   0.0063648
     1.11576     2.54731   0.0124061
     1.14141     2.39144   0.0214458
     1.16706     2.15995   0.0147652
     1.19271     1.92796  0.00607875
     1.21836     1.74171   0.0093155
     1.24401     1.52985   0.0174221
     1.26966     1.36962   0.0121158
     1.29531     1.23738  0.00555266
     1.32096     1.10047     0.01372
     1.34661     1.01137   0.0148798
     1.37226    0.947349   0.0076936
     1.39791    0.870673  0.00917789
     1.42355    0.809744  0.00773841
      1.4492    0.778687  0.00718446
     1.47485    0.737787  0.00813654
      1.5005    0.711988  0.00806392
     1.52615    0.691498   0.0060464
      1.5518    0.683576  0.00735454
     1.57745    0.672952  0.00609611
      1.6031    0.671364  0.00470808
     1.62875    0.683228  0.00953097
      1.6544    0.688154  0.00590281
     1.68005    0.713155  0.00518184
      1.7057    0.744611  0.00389872
     1.73135    0.770205  0.00472379
       1.757    0.783316  0.00541447
     1.78265    0.816811  0.00655012
      1.8083    0.853378   0.0104064
     1.83395    0.894644      0.0107
      1.8596    0.945557  0.00934023
     1.88525     0.97997  0.00960879
      1.9109     1.03124   0.0052908
     1.93655     1.06105  0.00690077
      1.9622     1.10044  0.00585643
